"","sleep","depr"
"1",0.36155975445363,-3.96501412419421
"2",0.701804603379714,-4.09863832064891
"3",-0.526805075418778,-6.08316594093159
"4",0.0726690147103044,-4.52747268812135
"5",0.0524383791124579,-4.04182379247744
"6",-1.15092763031375,-7.1511201391862
"7",1.09613386245369,-2.97379266245816
"8",-0.062239666159548,-5.27443658059626
"9",0.334243460975802,-4.80524806461938
"10",1.14872339010977,-2.84971818673575
"11",-0.581877947777237,-6.14333465568927
"12",-0.749616971300189,-6.14889615288752
"13",0.910410840879703,-2.93619753364227
"14",1.11742995875609,-2.29474130103396
"15",-0.418820865059047,-5.22760369162349
"16",-0.907627215201269,-7.1558700697353
"17",1.97003011062714,-0.331146351181418
"18",-1.90834373215184,-8.14769277257542
"19",0.542954177462622,-4.27760945846742
"20",-0.345844376549832,-6.1968464474263
"21",0.644346198941554,-3.96782734965671
"22",-0.198723382031348,-4.47446123556805
"23",1.15407081632864,-3.75270179416128
"24",1.4530534592766,-1.66698094336251
"25",-2.08842349069834,-9.95144703807452
"26",0.458298550868583,-3.32832086970228
"27",-0.366775372143891,-6.04161808970531
"28",-1.18484628960619,-7.18761429297479
"29",-0.307311797144886,-5.11767816680586
"30",1.59718791544905,-0.97973177880202
"31",-0.0588286173877532,-5.80675547351114
"32",1.42134856884801,-2.45457640888518
"33",0.658820751705767,-3.50684808263221
"34",0.521445890382536,-3.09472071081808
"35",0.474550847435885,-4.18301364008513
"36",-0.952073534804453,-7.58669401265446
"37",-0.524975383441878,-5.85637092072274
"38",1.55637503809246,-1.46490436168329
"39",0.108401568793208,-5.21313804339116
"40",0.904369452475659,-2.58313528202974
"41",2.74791802160031,0.207275442845559
"42",-1.34655625332717,-6.59306123096544
"43",0.121528794360465,-5.01171009165099
"44",1.24958088623144,-2.21010730470477
"45",1.14348257158921,-3.3129901759073
"46",0.467609116249977,-3.31209852212124
"47",-0.621538903584404,-6.37172269534898
"48",-0.76490135069603,-5.97677220276911
"49",-2.54449042656953,-9.65398131803176
"50",1.19109508323358,-1.5699245781396
"51",-0.181203366663104,-6.03298300155386
"52",-0.0942800707192729,-4.73446420856341
"53",1.28984747176938,-2.46135989109083
"54",0.511960553939644,-4.9705677608532
"55",-0.102248124720379,-6.66725328379099
