"","sleep","depr"
"1",0.36155975445363,-6.80791084977522
"2",0.701804603379714,-2.34510775153032
"3",-0.526805075418778,-0.146179174786788
"4",0.0726690147103044,-6.21793304659342
"5",0.0524383791124579,-6.50934101525101
"6",-1.15092763031375,-7.4369344304285
"7",1.09613386245369,-4.38279971134779
"8",-0.062239666159548,-1.02166722371876
"9",0.334243460975802,-4.35359132007065
"10",1.14872339010977,-5.19539073008162
"11",-0.581877947777237,-6.3813020086226
"12",-0.749616971300189,-3.98454027777327
"13",0.910410840879703,-3.35228322859499
"14",1.11742995875609,-3.58573555351047
"15",-0.418820865059047,-5.70679771248151
"16",-0.907627215201269,-2.06188394167882
"17",1.97003011062714,-2.40487311026
"18",-1.90834373215184,-10.8128519168245
"19",0.542954177462622,-0.460081265027887
"20",-0.345844376549832,-3.13573153319352
"21",0.644346198941554,-1.99854630209073
"22",-0.198723382031348,-2.65270526926549
"23",1.15407081632864,-4.02816440574236
"24",1.4530534592766,-1.44268710247206
"25",-2.08842349069834,-11.2937615123713
"26",0.458298550868583,-6.04693902518271
"27",-0.366775372143891,-7.51420093106566
"28",-1.18484628960619,-9.7842314142415
"29",-0.307311797144886,-3.94135075636496
"30",1.59718791544905,-3.76589546840131
"31",-0.0588286173877532,-4.54596082094423
"32",1.42134856884801,-3.73920515702928
"33",0.658820751705767,-4.64968420679348
"34",0.521445890382536,-5.75276032779536
"35",0.474550847435885,-3.05546768352013
"36",-0.952073534804453,1.52522540974538
"37",-0.524975383441878,-6.12614843983729
"38",1.55637503809246,-1.04342926463849
"39",0.108401568793208,-4.44318854895391
"40",0.904369452475659,5.0514471968829
"41",2.74791802160031,0.51869629891888
"42",-1.34655625332717,-5.1381484369398
"43",0.121528794360465,-6.44752795047983
"44",1.24958088623144,6.37571009161382
"45",1.14348257158921,-5.95812146553554
"46",0.467609116249977,-0.65144934804437
"47",-0.621538903584404,-5.44788777744771
"48",-0.76490135069603,-9.57900776158397
"49",-2.54449042656953,-12.1750411414292
"50",1.19109508323358,-4.58089998985696
"51",-0.181203366663104,-8.22575602275379
"52",-0.0942800707192729,2.14931837844
"53",1.28984747176938,-4.25238552678228
"54",0.511960553939644,-6.53962793482436
"55",-0.102248124720379,-4.11414218127742
"56",-1.54775848587945,-4.94884000338004
"57",0.995697909210696,-2.25745448387844
"58",0.0916263729784724,-3.94748394949596
"59",0.970542135553936,1.36942346846672
"60",-0.69575981076194,-3.16939704161657
"61",0.256420998650488,-3.98235133747976
"62",-0.505698829124841,-4.81690225612589
"63",0.211735657486323,-4.61636010500017
"64",-1.80197109952288,-10.9322778593721
"65",0.786960950515029,-5.5907254368982
"66",2.01759939186744,-2.79607295474018
"67",-1.06724411241813,0.0158936921036332
"68",-2.55752994001004,-11.1189405033063
"69",0.356876221522439,-3.56346318914709
"70",0.433842342835993,-8.56511230587782
"71",-0.0431617762795468,-3.33429716706969
"72",-2.74308767007553,-11.7863459416014
"73",1.11996050637452,-2.81852277132251
"74",-1.42962491787488,-10.8526966742492
"75",-0.203562752233938,1.55200709194896
"76",0.189696133247245,-6.69297106196898
"77",-0.233179005770413,-7.30102507652934
"78",0.222187426640567,-7.14033622007619
"79",-1.81469751107532,-9.07286003826137
"80",-0.89269243494101,-8.77076072730398
"81",-0.593867963173792,-12.3504226322648
"82",-0.662288887949687,-5.10325649051288
"83",-0.432874512151276,-3.5101041782945
"84",0.436708135324634,-0.363241595321317
"85",1.27491205883781,-3.68752047927871
"86",0.794373906327049,-3.88336041442038
"87",0.441855341886526,-4.76653178482651
"88",-0.897785941861259,-5.98681557090411
"89",0.758532600365523,-4.55900538024101
"90",-0.831582103763165,-6.99607206665811
"91",1.81732899977868,1.01476407919754
"92",-0.731623239427718,-3.17455380554122
"93",1.47861440997485,-0.279819681323926
"94",1.50687433164397,-2.50488714496618
"95",1.45961705866548,-2.80942989203118
"96",0.360222647739778,-6.81570848973816
"97",0.886695864177366,-5.51909319290155
"98",-0.256579575371556,-6.96583741668476
"99",-1.70220149453044,-7.4775963481974
"100",1.62459994154733,-7.92597218645566
"101",-0.778441806079245,-2.37617641206378
"102",0.809462365947761,-3.49817779379857
"103",-0.983860734279823,-7.90727587881779
"104",-0.908999189764379,-6.06101815592027
"105",1.18192849578983,-2.12920013173904
"106",-0.738523787687163,-8.67336441771746
"107",0.580064261657217,-6.61615229120951
"108",2.69691512249549,-1.36356509831551
"109",-0.428607609726416,-2.24835462269857
"110",-0.15754511145921,-2.04390325729497
"111",0.196025892915354,-4.98994454383594
"112",0.0548903180534391,-7.95504595768573
"113",1.19901820744554,-0.307664130376965
"114",-0.786021071551619,-5.2535940452151
"115",-0.0779255750159616,-5.91776145151167
"116",-1.60238319463844,-10.1340581337293
"117",-1.67163505856021,-10.1637258153082
"118",-0.312275897658355,-9.3421694901161
"119",0.219510910236348,-3.1328676730601
"120",-1.41601197354095,-10.6529566319822
"121",-1.1665226366183,-5.25616600552818
"122",1.47866777835385,-3.39384147702098
"123",1.1977547864748,-5.20593212096242
"124",-0.602638805723992,-7.20323090788059
"125",-0.743416399258459,-3.05367066997235
"126",-0.627917179472597,-8.6247176430447
"127",0.0105330211619732,-4.57618486310416
"128",-0.357566495955054,-7.63412204102012
"129",1.26108541578583,-0.888336131472697
"130",0.587776541564734,1.89853198215474
"131",0.330174201268579,-6.95356617703952
"132",-0.639730565857835,-9.09051496660458
"133",-0.626848301923427,-5.21611464914438
"134",0.377497174914146,-3.24059400683344
"135",-0.230864343916609,-7.52222161778501
"136",-1.93211606386991,-4.49586319607242
"137",0.780350905437645,-2.33201344065608
"138",0.596748514149944,-6.37335078950994
"139",-1.57892717749262,-10.2094325795624
"140",-0.797149427789274,-7.50215679681793
"141",1.09731992401957,-4.60859177431418
"142",-0.657995209569884,-9.23907728957527
"143",1.61101516715942,-3.90689573163032
"144",0.350472516763831,-1.22903873326626
"145",-1.66623758184194,-2.53711067864375
"146",-0.975815222897556,-6.03161519424872
"147",-1.30000282675078,-7.49785828195356
"148",-1.69984388191693,-7.71180302228761
"149",-0.384006811749657,-7.364964999807
"150",0.524053913020702,-3.57667717103493
"151",-2.15947976370734,-1.31054939772035
"152",0.821980289360925,-0.0209100770221169
"153",0.266784993525027,-5.16325911004529
"154",1.1633393001483,-4.53925690570927
"155",-1.46319479368276,-6.91349309013637
"156",0.0183809491818681,-3.84253643832072
"157",0.430492380002663,-6.02686929304175
"158",0.55998139155994,-1.48490040512912
"159",-1.65393860453894,-4.57117759620369
"160",0.33354823720187,-0.236805360006068
"161",0.0160614287399728,-6.61463541715501
"162",-0.88746033368794,-8.70726024820524
"163",0.702329524618104,-5.12792777308357
"164",0.527511598549655,-6.0230891930818
"165",-2.07227167119975,-11.2057859053908
"166",-0.534593752331288,-4.01762006317226
"167",1.290671761405,-0.638480681432059
"168",-1.00669384712702,-5.33675919422303
"169",-0.408589367555834,-6.5017533539524
"170",-0.893247302737255,-6.77104201621859
"171",-0.538760027715314,-7.05383653899516
"172",-0.301102052798429,-4.27771703036855
"173",-0.664365094476526,-5.30341464637268
"174",1.0568121128122,-0.887030036899047
"175",1.95199852808349,0.0601528779405711
"176",-0.694124371225508,0.557162112598036
"177",0.470351896425971,-6.56336657165863
"178",-0.521691154259071,-5.26339328210569
"179",-1.231654918629,-7.43691860373893
"180",0.0858807011934445,-3.02222599349064
"181",0.376926229226356,-3.61289736436246
"182",0.843166428374087,0.585885140067291
"183",1.53277479745282,-1.38036530014419
"184",-0.131404944819383,-7.10777631856272
"185",-0.930980955193814,-7.29935601709396
"186",-1.3617817082697,-7.6657823986418
"187",-0.662805035029286,-3.17850273456632
"188",1.3301215736348,-2.54567298873212
"189",-0.347966484192319,-3.20661616884312
"190",-0.776231582894804,-4.87172672159854
"191",-0.483896955760672,-1.8502574881619
"192",-0.32484160526202,-8.34507123672176
"193",3.24698382192172,4.27237693559795
"194",1.72337196216302,-3.63772772510333
"195",-0.200783163221108,-7.35129564354698
"196",0.453438958507939,-4.70062471726441
"197",-0.272433316037496,-8.42328166224445
"198",0.140299496429435,-5.01734326351254
"199",0.399754414105554,-3.59806395219503
"200",1.53879408631652,-3.93377561398181
"201",0.0533207374514511,-9.25918533208535
"202",-0.46386109694594,-3.98117746484239
"203",-0.0221225377166935,-5.31978712281541
"204",-0.58187209591391,-8.71411000359225
"205",0.169147828824284,-6.78628998571863
"206",0.963182004453804,-5.38401363810202
"207",0.0762349723054392,-2.25309714715341
"208",-1.15571559651599,-5.22660157646401
"209",-1.912418681308,-10.6970424546155
